Tarih,Saat,GERÇEKLEŞEN ÜRETİM,PLANLANAN ÜRETİM,GERÇEKLEŞEN TÜKETİM,PLANLANAN TÜKETİM,PTF (TRY/MWh),PTF (EUR/MWh),PTF (USD/MWh)
2020-01-15,20,39463.47,36605.85,39463.47,39800,330.77,50.81,56.51
2020-01-15,21,38438.08,35700.4,38438.08,38900,327.34,50.29,55.93
2020-01-15,22,37217.17,34904.49,37217.17,37600,323.95,49.76,55.35
2020-01-15,23,36094.55,33343.56,35848.33,36300,320.9,49.3,54.83
2020-01-16,00,33519.84,30888.21,33519.84,33300,320.83,48.99,54.55
2020-01-16,01,31936.21,28921.2,31936.21,31500,322.35,49.22,54.81
2020-01-16,02,30666.08,27714.43,30666.08,30300,320.61,48.95,54.52
2020-01-16,03,29871.97,27294.5,29871.97,29500,245.0,37.41,41.66
2020-01-16,04,29034.01,26990.34,29034.01,29500,270.0,41.22,45.91
2020-01-16,05,29896.59,27122.27,29896.59,29800,268.48,40.99,45.65
2020-01-16,06,31052.26,28142.58,31052.26,31100,320.05,48.87,54.42
2020-01-16,07,33663.94,31037.71,33663.94,33800,325.13,49.64,55.28
2020-01-16,08,38286.95,35498.03,38286.95,38400,333.67,50.95,56.74
2020-01-16,09,40580.87,37508.77,40580.87,40300,335.9,51.29,57.12
2020-01-16,10,40120.22,37380.12,40120.22,39700,334.27,51.04,56.84
2020-01-16,11,39994.65,37250.96,39994.65,39600,333.18,50.87,56.65
2020-01-16,12,38109.46,35469.91,38109.46,37400,325.39,49.68,55.33
2020-01-16,13,38246.52,35571.96,38246.52,37300,324.64,49.57,55.2
2020-01-16,14,38745.11,35936.4,38745.11,37900,325.16,49.65,55.29
2020-01-16,15,38957.01,36200.93,38957.01,38300,325.33,49.67,55.32
2020-01-16,16,40174.52,37184.68,40174.52,39600,328.78,50.2,55.9
2020-01-16,17,41620.81,38190.46,41620.81,41200,332.85,50.82,56.6
2020-01-16,18,41817.88,38403.28,41817.88,41600,333.92,50.98,56.78
2020-01-16,19,40789.34,37488.05,40789.34,40600,330.12,50.4,56.13
2020-01-16,20,39611.56,36373.61,39611.56,39500,326.28,49.82,55.48
2020-01-16,21,38564.08,35552.38,38564.08,38500,323.5,49.39,55.01
2020-01-16,22,37574.57,34338.8,37574.57,37300,321.28,49.05,54.63
2020-01-16,23,36348.08,33130.26,36048.75,35700,276.87,42.27,47.08
2020-01-17,00,33692.04,30843.54,33692.04,33100,309.88,47.31,52.68
2020-01-17,01,31629.19,28373.83,31629.19,31700,309.89,47.31,52.68
2020-01-17,02,30454.1,27381.89,30454.1,30500,300.0,45.8,51.0
2020-01-17,03,29612.44,26850.81,29612.44,30000,225.0,34.35,38.25
2020-01-17,04,29564.93,26676.28,29564.93,29700,225.01,34.35,38.25
2020-01-17,05,29816.98,26830.13,29816.98,29900,244.99,37.4,41.65
2020-01-17,06,31008.76,27949.55,31008.76,30900,245.0,37.4,41.65
2020-01-17,07,33453.37,30572.56,33453.37,33500,320.5,48.93,54.48
2020-01-17,08,38475.65,35251.18,38475.65,37800,329.99,50.38,56.09
2020-01-17,09,41094.6,37710.57,41094.6,39300,334.41,51.05,56.85
2020-01-17,10,41241.09,37927.72,41241.09,39200,334.91,51.13,56.93
2020-01-17,11,41811.97,38190.42,41811.97,39300,334.07,51.0,56.79
2020-01-17,12,40153.91,36630.2,40153.91,38100,325.91,49.75,55.4
2020-01-17,13,38777.02,35483.23,38777.02,36700,321.4,49.07,54.63
2020-01-17,14,40375.62,36974.89,40375.62,38400,326.93,49.91,55.57
2020-01-17,15,40590.75,37022.61,40590.75,38700,327.73,50.03,55.71
2020-01-17,16,41049.46,37463.53,41049.46,39200,329.7,50.33,56.05
2020-01-17,17,41542.55,38119.55,41542.55,39900,333.81,50.96,56.74
2020-01-17,18,41332.75,38238.48,41332.75,40000,334.29,51.03,56.83
2020-01-17,19,40348.52,37684.08,40348.52,39300,331.53,50.61,56.36
2020-01-17,20,39224.94,36763.83,39224.94,38500,328.97,50.22,55.92
2020-01-17,21,38356.13,35914.09,38356.13,37700,326.11,49.78,55.44
2020-01-17,22,37216.77,34791.56,37216.77,36600,323.58,49.4,55.01
2020-01-17,23,36114.94,33139.1,35892.39,35300,320.7,48.96,54.52
2020-01-18,00,33636.83,31059.53,33636.83,33996,321.6,49.13,54.8
2020-01-18,01,31919.06,29036.56,31919.06,32369,321.99,49.19,54.87
2020-01-18,02,30574.51,27640.29,30574.51,30929,300.01,45.83,51.12
2020-01-18,03,29621.34,27261.78,29621.34,30081,275.89,42.15,47.01
2020-01-18,04,29355.56,26893.87,29355.56,29321,275.89,42.15,47.01
2020-01-18,05,29385.83,26843.87,29385.83,29321,279.61,42.72,47.65
2020-01-18,06,30030.34,27487.72,30030.34,29948,289.51,44.23,49.33
2020-01-18,07,31507.92,28831.72,31507.92,31703,305.57,46.68,52.07
2020-01-18,08,34346.38,31757.32,34346.38,34604,322.96,49.34,55.03
2020-01-18,09,36902.17,34285.55,36902.17,35818,325.74,49.76,55.51
2020-01-18,10,37853.82,34771.85,37853.82,35997,326.79,49.92,55.69
2020-01-18,11,38052.93,34991.59,38052.93,36244,327.01,49.96,55.72
2020-01-18,12,36922.34,33746.13,36922.34,35508,322.0,49.19,54.87
2020-01-18,13,36679.24,33422.27,36679.24,35658,321.14,49.06,54.72
2020-01-18,14,36559.39,33157.06,36559.39,35844,318.71,48.69,54.31
2020-01-18,15,36289.28,32898.38,36289.28,36141,300.0,45.83,51.12
2020-01-18,16,36342.13,33461.09,36342.13,36878,318.71,48.69,54.31
2020-01-18,17,37546.25,35299.53,37546.25,37873,325.79,49.77,55.52
2020-01-18,18,39098.11,36820.28,39098.11,38437,331.92,50.71,56.56
2020-01-18,19,38597.42,36230.14,38597.42,38159,330.05,50.42,56.24
2020-01-18,20,37547.03,35294.97,37547.03,37628,327.19,49.98,55.75
2020-01-18,21,36564.0,34458.9,36564.0,37085,325.04,49.66,55.39
2020-01-18,22,35546.11,33497.81,35546.11,36232,323.13,49.36,55.06
2020-01-18,23,34513.88,32151.79,34236.67,35192,322.0,49.19,54.87
2020-01-19,00,31991.96,29751.64,31991.96,32201,323.22,49.59,55.19
2020-01-19,01,30181.55,27538.74,30181.55,30724,322.99,49.56,55.15
2020-01-19,02,28794.31,26111.29,28794.31,29452,285.0,43.73,48.66
2020-01-19,03,28031.81,25110.0,28031.81,28539,243.5,37.36,41.58
2020-01-19,04,27505.85,24769.35,27505.85,27888,262.4,40.26,44.81
2020-01-19,05,27586.34,24868.99,27586.34,27531,262.41,40.26,44.81
2020-01-19,06,27815.52,25127.32,27815.52,27631,300.0,46.03,51.23
2020-01-19,07,28013.34,25426.48,28013.34,28143,299.78,46.0,51.19
2020-01-19,08,27845.48,25873.87,27845.48,28891,243.49,37.36,41.58
2020-01-19,09,28967.94,27086.15,28967.94,29651,181.98,27.92,31.07
2020-01-19,10,30021.42,27565.04,30021.42,30569,225.0,34.52,38.42
2020-01-19,11,30551.02,28209.8,30551.02,31274,279.99,42.96,47.81
2020-01-19,12,30914.43,28681.89,30914.43,31279,300.01,46.03,51.23
2020-01-19,13,31336.07,28803.16,31336.07,31885,317.22,48.67,54.17
2020-01-19,14,31479.68,28873.46,31479.68,31807,317.22,48.67,54.17
2020-01-19,15,31452.51,29163.67,31452.51,32285,320.02,49.1,54.64
2020-01-19,16,32345.74,30066.83,32345.74,33103,322.76,49.52,55.11
2020-01-19,17,34020.82,32136.48,34020.82,34384,329.49,50.56,56.26
2020-01-19,18,36179.73,34075.53,36179.73,35553,336.09,51.57,57.39
2020-01-19,19,36042.69,34033.18,36042.69,35651,336.17,51.58,57.4
2020-01-19,20,35436.86,33443.12,35436.86,35400,335.42,51.47,57.27
2020-01-19,21,34689.85,32652.78,34689.85,35100,332.89,51.08,56.84
2020-01-19,22,33853.04,31508.84,33853.04,34341,330.0,50.64,56.35
2020-01-19,23,32979.93,30195.41,32674.03,33715,325.09,49.88,55.51
2020-01-20,00,30984.45,28032.19,30984.45,31309,310.0,47.57,52.93
2020-01-20,01,29265.04,26179.91,29265.04,29329,321.23,49.29,54.85
2020-01-20,02,28080.57,25206.44,28080.57,28093,309.99,47.56,52.93
2020-01-20,03,27370.28,24566.03,27370.28,27456,245.01,37.59,41.84
2020-01-20,04,27256.13,24351.41,27256.13,27335,228.58,35.07,39.03
2020-01-20,05,27549.6,24488.79,27549.6,27678,244.0,37.44,41.66
2020-01-20,06,28777.0,25735.71,28777.0,29308,280.21,43.0,47.85
2020-01-20,07,31281.63,28817.7,31281.63,32794,321.73,49.37,54.94
2020-01-20,08,37092.59,33705.68,37092.59,38034,332.2,50.97,56.72
2020-01-20,09,40507.89,37449.27,40507.89,39983,340.02,52.17,58.06
2020-01-20,10,41564.59,38143.16,41564.59,40123,338.01,51.86,57.72
2020-01-20,11,42263.53,38252.99,42263.53,40172,337.75,51.82,57.67
2020-01-20,12,40900.72,36995.57,40900.72,38884,330.0,50.64,56.35
2020-01-20,13,41426.07,37179.91,41426.07,38665,330.56,50.72,56.44
2020-01-20,14,41769.37,37756.61,41769.37,39020,332.5,51.02,56.78
2020-01-20,15,41664.87,37875.76,41664.87,39165,331.8,50.91,56.66
2020-01-20,16,42007.61,38366.59,42007.61,39550,332.55,51.03,56.78
2020-01-20,17,42587.21,39330.01,42587.21,40402,335.77,51.52,57.33
2020-01-20,18,42346.31,39289.5,42346.31,40956,334.82,51.37,57.17
2020-01-20,19,41135.96,38086.33,41135.96,40399,330.0,50.64,56.35
2020-01-20,20,39801.71,36965.84,39801.71,39521,328.45,50.4,56.08
2020-01-20,21,38774.71,35899.39,38774.71,38614,328.16,50.35,56.03
2020-01-20,22,37475.45,34721.88,37475.45,37237,324.37,49.77,55.39
2020-01-20,23,36393.74,33277.67,36104.23,35892,321.45,49.32,54.89
2020-01-21,00,33985.55,31020.11,33985.55,33394,310.0,47.57,52.93
2020-01-21,01,32199.36,29058.3,32199.36,31516,320.61,49.19,54.75
2020-01-21,02,30933.43,27677.04,30933.43,30130,279.99,42.96,47.81
2020-01-21,03,29890.68,27164.87,29890.68,29393,276.82,42.48,47.27
2020-01-21,04,29775.03,26862.73,29775.03,29315,243.98,37.44,41.66
2020-01-21,05,30034.93,26861.41,30034.93,29775,259.99,39.89,44.39
2020-01-21,06,30914.59,27709.1,30914.59,31280,300.0,46.03,51.23
2020-01-21,07,33164.19,30107.3,33164.19,34006,320.6,49.19,54.74
2020-01-21,08,37768.9,34632.97,37768.9,37202,329.54,50.56,56.27
2020-01-21,09,40488.12,37195.52,40488.12,38731,333.47,51.17,56.94
2020-01-21,10,40855.71,37789.39,40855.71,39070,333.24,51.13,56.9
2020-01-21,11,41255.74,38158.05,41255.74,39276,333.42,51.16,56.93
2020-01-21,12,39867.69,36237.17,39867.69,38602,327.93,50.32,56.0
2020-01-21,13,40059.84,36478.04,40059.84,38630,328.96,50.48,56.17
2020-01-21,14,40712.96,37091.62,40712.96,38796,330.78,50.75,56.48
2020-01-21,15,40588.52,36727.88,40588.52,38782,330.97,50.78,56.51
2020-01-21,16,41293.51,37724.32,41293.51,39263,335.57,51.49,57.3
2020-01-21,17,42205.16,38243.59,42205.16,40090,340.51,52.25,58.14
2020-01-21,18,42226.0,38383.45,42226.0,40699,340.84,52.3,58.2
2020-01-21,19,40907.83,37350.03,40907.83,40222,337.62,51.8,57.65
2020-01-21,20,39817.41,36367.64,39817.41,39442,334.1,51.26,57.05
2020-01-21,21,38759.7,35419.51,38759.7,38532,334.35,51.3,57.09
2020-01-21,22,37500.39,34288.86,37500.39,37278,331.16,50.81,56.55
2020-01-21,23,35562.65,32902.97,35403.65,35688,326.15,50.04,55.69
2020-01-22,00,33603.7,30603.31,33603.7,33241,322.74,49.34,54.72
2020-01-22,01,31821.08,28441.16,31821.08,31827,322.43,49.29,54.67
2020-01-22,02,30482.32,26991.11,30482.32,30793,276.82,42.32,46.94
2020-01-22,03,29665.12,26779.72,29665.12,30311,273.74,41.85,46.41
2020-01-22,04,29597.04,26449.48,29597.04,30273,250.0,38.22,42.39
2020-01-22,05,29803.83,26674.82,29803.83,30680,273.73,41.85,46.41
2020-01-22,06,30823.51,27256.33,30823.51,31793,320.11,48.94,54.28
2020-01-22,07,32846.09,29808.62,32846.09,34001,324.56,49.62,55.03
2020-01-22,08,37634.24,34432.15,37634.24,36821,332.99,50.91,56.46
2020-01-22,09,40089.43,36839.96,40089.43,38052,338.19,51.7,57.34
2020-01-22,10,40063.78,37110.59,40063.78,38522,339.03,51.83,57.48
2020-01-22,11,39843.2,37077.98,39843.2,38908,339.99,51.98,57.65
2020-01-22,12,37957.28,36035.53,37957.28,38597,335.24,51.25,56.84
2020-01-22,13,37970.74,35912.12,37970.74,38941,335.37,51.27,56.86
2020-01-22,14,38386.39,36262.38,38386.39,39343,337.99,51.67,57.31
2020-01-22,15,38177.07,36641.58,38177.07,39544,338.99,51.82,57.48
2020-01-22,16,39141.19,37417.98,39141.19,40076,343.22,52.47,58.19
2020-01-22,17,40848.8,38568.52,40848.8,40653,345.01,52.74,58.5
2020-01-22,18,41493.89,38705.48,41493.89,40942,345.0,52.74,58.5
2020-01-22,19,40746.9,37960.19,40746.9,40528,342.5,52.36,58.07
2020-01-22,20,39433.32,36993.34,39433.32,39910,338.92,51.81,57.46
2020-01-22,21,38492.04,35889.57,38492.04,39181,335.69,51.32,56.92
2020-01-22,22,37331.67,34777.97,37331.67,38152,334.81,51.18,56.77
2020-01-22,23,36243.85,33139.96,36120.85,36805,328.94,50.29,55.77
2020-01-23,00,33832.78,31249.83,33832.78,34265,323.36,49.23,54.63
2020-01-23,01,31908.45,28788.8,31908.45,32576,322.44,49.09,54.47
2020-01-23,02,30583.95,27574.49,30583.95,31252,310.0,47.2,52.37
2020-01-23,03,29856.65,26991.07,29856.65,30353,276.83,42.15,46.77
2020-01-23,04,29519.45,26902.75,29519.45,29868,275.88,42.0,46.61
2020-01-23,05,29846.6,27236.63,29846.6,30322,309.99,47.2,52.37
2020-01-23,06,30729.84,28096.27,30729.84,31262,321.72,48.98,54.35
2020-01-23,07,32876.08,30429.45,32876.08,33665,325.5,49.56,54.99
2020-01-23,08,37486.67,35199.57,37486.67,38020,334.7,50.96,56.55
2020-01-23,09,39761.2,37739.87,39761.2,39650,338.48,51.53,57.18
2020-01-23,10,39951.42,38022.27,39951.42,39800,336.62,51.25,56.87
2020-01-23,11,40396.56,38166.15,40396.56,39977,334.04,50.86,56.43
2020-01-23,12,37215.1,36807.21,38870.1,39206,325.6,49.57,55.01
2020-01-23,13,39422.51,37157.48,39422.51,39370,324.58,49.42,54.84
2020-01-23,14,40200.88,37679.57,40200.88,39655,325.14,49.5,54.93
2020-01-23,15,40364.76,37741.95,40364.76,39621,324.77,49.45,54.87
2020-01-23,16,40988.77,38351.01,40988.77,40031,327.44,49.85,55.32
2020-01-23,17,41851.76,39400.05,41851.76,40474,330.17,50.27,55.78
2020-01-23,18,41978.86,39483.35,41978.86,40459,330.44,50.31,55.83
2020-01-23,19,41048.65,38360.73,41048.65,39786,327.59,49.88,55.34
2020-01-23,20,39928.22,37274.35,39928.22,38968,328.99,50.09,55.58
2020-01-23,21,38790.13,36203.26,38790.13,38078,326.21,49.67,55.11
2020-01-23,22,37571.83,35269.05,37571.83,36958,323.93,49.32,54.73
2020-01-23,23,36365.34,33750.51,36177.77,34817,309.99,47.2,52.37
2020-01-24,00,34019.05,31640.88,34019.05,33902,315.0,47.93,53.13
2020-01-24,01,32069.88,29572.08,32069.88,32095,321.04,48.85,54.14
2020-01-24,02,30668.68,28328.23,30668.68,30814,295.96,45.03,49.91
2020-01-24,03,29874.76,27460.48,29874.76,29836,276.83,42.12,46.69
2020-01-24,04,29299.4,27445.2,29299.4,29659,210.0,31.95,35.42
2020-01-24,05,29792.92,27320.32,29792.92,30053,273.73,41.65,46.17
2020-01-24,06,30868.48,28144.41,30868.48,31035,315.0,47.93,53.13
2020-01-24,07,32790.81,30504.21,32790.81,33266,324.87,49.43,54.79
2020-01-24,08,37587.47,35079.2,37587.47,37889,332.07,50.53,56.0
2020-01-24,09,40156.43,37242.57,40156.43,40293,336.64,51.22,56.78
2020-01-24,10,40372.89,37297.51,40372.89,40677,336.97,51.27,56.83
2020-01-24,11,40692.76,37576.19,40692.76,40184,337.4,51.34,56.9
2020-01-24,12,38919.7,35717.65,38919.7,39357,329.08,50.07,55.5
2020-01-24,13,37333.21,34523.06,37333.21,38050,326.01,49.6,54.98
2020-01-24,14,38539.78,35792.45,38539.78,38709,333.09,50.68,56.18
2020-01-24,15,38796.24,36390.29,38796.24,38722,334.68,50.92,56.45
2020-01-24,16,39345.59,36619.98,39345.59,39769,338.67,51.53,57.12
2020-01-24,17,40663.9,38147.23,40663.9,41511,341.83,52.01,57.65
2020-01-24,18,41229.19,38622.9,41229.19,42059,344.43,52.41,58.09
2020-01-24,19,40345.19,37678.43,40345.19,41075,341.61,51.98,57.61
2020-01-24,20,38652.07,36612.42,38652.07,39541,343.43,52.25,57.92
2020-01-24,21,37548.13,33841.16,37548.13,38583,339.99,51.73,57.34
2020-01-24,22,36791.58,32879.2,36791.58,37303,336.25,51.16,56.71
2020-01-24,23,35915.69,31457.42,35738.98,35827,331.57,50.45,55.92
2020-01-25,00,33740.51,30869.2,33740.51,33650,324.19,49.43,54.81
2020-01-25,01,31902.6,28269.62,31902.6,31930,323.78,49.37,54.74
2020-01-25,02,30306.94,26798.75,30306.94,30584,321.22,48.98,54.3
2020-01-25,03,29523.64,26150.59,29523.64,29632,274.87,41.91,46.47
2020-01-25,04,29259.32,25809.9,29259.32,29368,276.83,42.21,46.8
2020-01-25,05,29339.79,25635.03,29339.79,29195,298.57,45.52,50.48
2020-01-25,06,30033.51,26226.93,30033.51,29839,320.72,48.9,54.22
2020-01-25,07,31112.57,27455.85,31112.57,31311,321.97,49.09,54.43
2020-01-25,08,33752.9,29854.74,33752.9,34150,325.44,49.62,55.02
2020-01-25,09,35483.53,31671.62,35483.53,36699,327.36,49.91,55.34
2020-01-25,10,35899.0,32577.99,35899.0,37646,327.83,49.99,55.42
2020-01-25,11,35878.57,32705.42,35878.57,37832,328.24,50.05,55.49
2020-01-25,12,34437.0,31238.48,34437.0,36696,323.66,49.35,54.72
2020-01-25,13,34047.04,30960.56,34047.04,36449,322.5,49.17,54.52
2020-01-25,14,33717.1,31166.35,33717.1,36334,321.32,48.99,54.32
2020-01-25,15,33504.3,31423.63,33504.3,36074,321.4,49.01,54.33
2020-01-25,16,34371.17,32465.76,34371.17,36135,324.61,49.49,54.88
2020-01-25,17,36081.84,34462.02,36081.84,37341,331.48,50.54,56.04
2020-01-25,18,38336.24,36151.59,38336.24,38894,336.98,51.38,56.97
2020-01-25,19,38208.41,35331.45,38208.41,38394,335.19,51.11,56.67
2020-01-25,20,37017.75,34441.21,37017.75,37344,331.53,50.55,56.05
2020-01-25,21,36249.47,33671.3,36249.47,36362,328.17,50.04,55.48
2020-01-25,22,35253.95,32788.09,35253.95,35350,325.41,49.62,55.01
2020-01-25,23,34142.39,31379.03,33875.16,34041,321.74,49.06,54.39
2020-01-26,00,31900.39,29326.1,31900.39,31880,326.9,49.93,55.14
2020-01-26,01,30122.44,27519.96,30122.44,30069,325.73,49.75,54.94
2020-01-26,02,28657.78,25750.26,28657.78,28681,322.76,49.3,54.44
2020-01-26,03,27680.78,24990.13,27680.78,27918,321.4,49.09,54.21
2020-01-26,04,27317.58,24801.74,27317.58,27393,320.33,48.93,54.03
2020-01-26,05,27162.45,24615.94,27162.45,27475,320.0,48.88,53.97
2020-01-26,06,27527.14,24799.58,27527.14,27705,320.71,48.98,54.09
2020-01-26,07,27638.61,24963.01,27638.61,27892,321.01,49.03,54.14
2020-01-26,08,27056.48,25200.86,27056.48,27725,249.99,38.18,42.17
2020-01-26,09,27491.77,26206.97,27491.77,28831,199.99,30.55,33.73
2020-01-26,10,28172.05,26981.45,28172.05,29862,308.36,47.1,52.01
2020-01-26,11,28726.67,27136.04,28726.67,30383,311.12,47.52,52.48
2020-01-26,12,28571.99,26596.92,28571.99,30751,243.49,37.19,41.07
2020-01-26,13,28677.87,26955.2,28677.87,31166,260.0,39.71,43.85
2020-01-26,14,28695.18,27279.0,28695.18,31321,276.82,42.28,46.69
2020-01-26,15,29173.01,27575.28,29173.01,31305,300.0,45.82,50.6
2020-01-26,16,30302.85,28734.54,30302.85,32210,323.67,49.44,54.59
2020-01-26,17,32409.21,30869.7,32409.21,33888,330.0,50.4,55.66
2020-01-26,18,34909.63,32902.93,34909.63,36045,337.77,51.59,56.97
2020-01-26,19,35228.78,33102.63,35228.78,35909,337.98,51.62,57.01
2020-01-26,20,34521.16,32662.3,34521.16,35304,336.17,51.34,56.7
2020-01-26,21,33885.26,31692.89,33885.26,34557,332.75,50.82,56.12
2020-01-26,22,33116.98,31160.61,33116.98,33678,330.19,50.43,55.69
2020-01-26,23,31970.12,30032.21,31667.61,32540,327.25,49.98,55.2
2020-01-27,00,30508.24,28147.23,30508.24,30820,321.08,49.04,54.16
2020-01-27,01,28869.94,26211.2,28869.94,29101,321.22,49.06,54.18
2020-01-27,02,27680.87,24943.41,27680.87,27916,312.14,47.67,52.65
2020-01-27,03,27139.81,24548.42,27139.81,27206,276.83,42.28,46.69
2020-01-27,04,26940.62,24348.8,26940.62,27092,247.48,37.8,41.74
2020-01-27,05,27329.32,24568.22,27329.32,27385,276.83,42.28,46.69
2020-01-27,06,28512.41,25582.01,28512.41,28613,300.82,45.95,50.74
2020-01-27,07,30724.95,28182.01,30724.95,31117,323.42,49.4,54.55
2020-01-27,08,35783.37,32927.47,35783.37,36928,331.89,50.69,55.98
2020-01-27,09,38734.62,36521.77,38734.62,40343,337.81,51.6,56.98
2020-01-27,10,39364.75,37493.85,39364.75,41400,337.24,51.51,56.88
2020-01-27,11,39509.27,37566.62,39509.27,42099,338.2,51.65,57.04
2020-01-27,12,37868.33,36230.78,37868.33,40736,330.92,50.54,55.82
2020-01-27,13,38330.67,36455.01,38330.67,41262,331.19,50.58,55.86
2020-01-27,14,38802.58,36951.65,38802.58,41605,333.0,50.86,56.17
2020-01-27,15,38922.58,36936.37,38922.58,41500,332.64,50.81,56.11
2020-01-27,16,39514.81,37514.09,39514.81,41843,333.4,50.92,56.23
2020-01-27,17,40365.47,38261.6,40365.47,42423,335.78,51.29,56.64
2020-01-27,18,40505.18,38195.26,40505.18,42182,335.48,51.24,56.58
2020-01-27,19,39555.2,37037.24,39555.2,40972,331.02,50.56,55.83
2020-01-27,20,38502.28,35833.05,38502.28,39637,329.99,50.4,55.66
2020-01-27,21,37309.9,34844.13,37309.9,38610,329.14,50.27,55.52
2020-01-27,22,36357.73,33868.88,36357.73,37311,326.02,49.79,54.99
2020-01-27,23,34975.11,32771.02,34746.67,35940,322.4,49.24,54.38
2020-01-28,00,33195.24,30504.27,33195.24,33003,321.08,49.04,54.16
2020-01-28,01,31221.67,28494.37,31221.67,31262,321.43,49.09,54.22
2020-01-28,02,29910.54,27857.59,29910.54,29863,300.01,45.82,50.6
2020-01-28,03,29182.15,26432.87,29182.15,28927,235.51,35.97,39.72
2020-01-28,04,28859.1,26145.84,28859.1,28700,246.11,37.59,41.51
2020-01-28,05,29193.02,26756.23,29193.02,28871,276.83,42.28,46.69
2020-01-28,06,30100.41,27046.82,30100.41,29688,312.14,47.67,52.65
2020-01-28,07,31973.26,28852.04,31973.26,31854,323.8,49.46,54.61
2020-01-28,08,36327.91,33122.25,36327.91,36359,332.6,50.8,56.1
2020-01-28,09,39327.51,35972.77,39327.51,38034,337.94,51.62,57.0
2020-01-28,10,40166.5,35876.57,40166.5,38364,338.79,51.74,57.14
2020-01-28,11,40616.34,36331.58,40616.34,38610,340.73,52.04,57.47
2020-01-28,12,39136.58,35495.37,39136.58,37767,335.0,51.17,56.5
2020-01-28,13,39594.01,35449.38,39594.01,37801,335.2,51.2,56.54
2020-01-28,14,40271.7,35723.72,40271.7,38000,336.29,51.36,56.72
2020-01-28,15,39710.86,35506.65,39710.86,38144,335.0,51.17,56.5
2020-01-28,16,39918.58,36141.16,39918.58,38770,335.91,51.31,56.66
2020-01-28,17,40255.76,36759.21,40255.76,39601,338.91,51.76,57.16
2020-01-28,18,40151.37,37145.02,40151.37,39981,339.7,51.88,57.3
2020-01-28,19,39540.24,36287.86,39540.24,39346,335.95,51.31,56.66
2020-01-28,20,38532.05,35451.52,38532.05,38364,335.0,51.17,56.5
2020-01-28,21,37554.96,34737.87,37554.96,37423,331.53,50.64,55.92
2020-01-28,22,36532.88,33780.43,36532.88,35941,327.69,50.05,55.27
2020-01-28,23,35523.06,32433.87,35299.72,34627,325.57,49.73,54.91
2020-01-29,00,33288.46,30667.81,33288.46,32671,325.0,49.64,54.74
2020-01-29,01,31264.49,28551.94,31264.49,31052,323.56,49.42,54.5
2020-01-29,02,30204.24,27031.74,30204.24,29648,297.57,45.45,50.12
2020-01-29,03,29406.06,26710.47,29406.06,28740,270.0,41.24,45.48
2020-01-29,04,29217.15,26289.55,29217.15,28484,261.0,39.86,43.96
2020-01-29,05,29445.36,26327.38,29445.36,28752,260.99,39.86,43.96
2020-01-29,06,30371.99,27233.58,30371.99,29876,288.99,44.14,48.68
2020-01-29,07,32325.92,28941.89,32325.92,31800,321.44,49.1,54.14
2020-01-29,08,36600.65,33748.85,36600.65,35814,332.62,50.8,56.02
2020-01-29,09,39145.08,36424.21,39145.08,37808,336.93,51.46,56.75
2020-01-29,10,39359.09,36858.05,39359.09,38133,335.16,51.19,56.45
2020-01-29,11,39676.45,37222.13,39676.45,38270,333.85,50.99,56.23
2020-01-29,12,37817.42,35547.46,37817.42,37211,325.7,49.75,54.86
2020-01-29,13,38312.11,35401.69,38312.11,37363,325.92,49.78,54.9
2020-01-29,14,38853.27,36070.24,38853.27,37654,327.71,50.05,55.2
